"","species","English_Common_Name","firstyear","lastyear","ave.ind","max.ind","RCI","Uncertain","conv","u","u.lowCI","u.upCI","R","R.lowCI","R.upCI","Q","Q.lowCI","Q.upCI","predicted_year","qe.pred_50","p.30_percent_decline_50_years","y.hl.30_percent_decline","p.50_percent_decline_50_years","y.hl.50_percent_decline","p.70_percent_decline_50_years","y.hl.70_percent_decline"
"4033","Bobolink","Bobolink",1970,2017,6.5407515625,11.121541,0.194176134275727,FALSE,0,-0.0221395336824831,-0.0307248797256163,-0.0135541876393499,6.63095795031728e-05,-0.000227746308401637,0.000360365467407982,0.000898571280112486,0.000248024610506017,0.00154911794971895,2067,0,1,16,0.981,31,0.356,NA
"4081","Bohemian Waxwing","Bohemian Waxwing",1993,2017,0.92710224,1.543877,1.09168464697264,FALSE,0,-0.0394966336562703,-0.044646343373215,-0.0343469239393257,0.00522611699641304,0.00183146618900068,0.00862076780382541,0,-0.000136093606723272,0.000136093606723272,2067,0,1,10,1,18,1,31
"4129","Bonaparte's Gull","Bonaparte's Gull",1993,2017,0.5396244,0.60914,1.69544523891867,FALSE,0,-0.00473745624792828,-0.00819245533751633,-0.00128245715834022,0.00208655839856676,0.000826754911509245,0.00334636188562428,0,-3.83947196141287e-05,3.83947196141287e-05,2067,0,0,NA,0,NA,0,NA
"4177","Boreal Chickadee","Boreal Chickadee",1970,2017,0.325331208333333,0.407674,0.779293016941212,FALSE,0,-0.00264896624181997,-0.00736324774424687,0.00206531526060694,0.00645443224389238,0.00359473501286587,0.0093141294749189,0.000211576254073275,-0.000199510367467174,0.000622662875613724,2067,0,0.022,NA,0,NA,0,NA
"4225","Brandt's Cormorant","Brandt's Cormorant",1970,2017,26.8431445200208,61.73350541,1.33710817854101,FALSE,0,0.0388165343326851,0.0258910845344395,0.0517419841309306,0.00519871932682855,0.00207826347992561,0.00831917517373148,0.00192914783691389,-0.000287298255400276,0.00414559392922805,2067,0,0,NA,0,NA,0.002,NA
"4273","Brant","Brant",2000,2016,185572.674511765,247764.353,0.447038607088914,FALSE,0,-0.0364125136814348,-0.0385922129454168,-0.0342328144174527,0,-9.35568542853341e-06,9.35568542853341e-06,1.97668269276366e-05,-2.7366655325276e-06,4.22703193878008e-05,2066,0,1,10,1,20,1,34
"4321","Brewer's Blackbird","Brewer's Blackbird",1970,2017,30.61608125,50.745223,0.208167907542555,FALSE,0,-0.0210462521569182,-0.0234865861876809,-0.0186059181261555,7.83935731179704e-05,1.86666123342636e-05,0.000138120533901677,7.07982184268057e-05,4.06532429075814e-06,0.000137531112562853,2067,0,1,17,1,33,0.005,NA
"4369","Brewer's Sparrow","Brewer's Sparrow",1970,2017,21.7519732083333,29.699583,0.620317990709543,FALSE,0,-0.0107972147654303,-0.0135870720815269,-0.00800735744933378,0.0117546276139761,0.00684672616817048,0.0166625290597816,0,-5.73130805314036e-05,5.73130805314036e-05,2067,0,1,34,0,NA,0,NA
"4417","Bridled Titmouse","Bridled Titmouse",1993,2017,4.98747344,6.253548,6.24542061470419,TRUE,0,-0.00582355375201734,-0.0142211622371062,0.00257405473307149,0.0161298597487732,0.00506120933972335,0.027198510157823,0,-0.000501829225130019,0.000501829225130019,2067,0,0.002,NA,0,NA,0,NA
"4465","Broad-tailed Hummingbird","Broad-tailed Hummingbird",1970,2017,3.27876691666667,4.970198,0.551235941334054,FALSE,0,-0.0166760153902413,-0.0176323681794497,-0.015719662601033,0.00203360384928361,0.00115626968128602,0.00291093801728121,0,-1.33997412776813e-05,1.33997412776813e-05,2067,0,1,22,1,42,0,NA
"4513","Broad-winged Hawk","Broad-winged Hawk",1970,2017,0.123158416666667,0.15615,0.222484909409186,FALSE,0,0.00859032940297712,0.00652900131829736,0.0106516574876569,0.000112200149157036,3.94355532216848e-05,0.000184964745092387,4.88687517318792e-05,-8.64697654668528e-06,0.000106384480010444,2067,0,0.008,NA,0,NA,0,NA
"4561","Bronzed Cowbird","Bronzed Cowbird",1970,2017,2.85125914583333,3.273996,1.07849886580372,FALSE,0,0.00290488013961861,0.00165260619952761,0.00415715407970962,0.00174709142071034,0.0010172176104753,0.00247696523094538,0,-8.57703377148861e-06,8.57703377148861e-06,2067,0,0,NA,0,NA,0,NA
"4609","Brown-crested Flycatcher","Brown-crested Flycatcher",1970,2017,3.23916679166667,6.542078,0.929390028495997,FALSE,0,0.034761518507046,0.0280151502367755,0.0415078867773166,0.00242529574825996,0.001139733834805,0.00371085766171491,0.000515858609089236,-0.000130485920409033,0.00116220313858751,2067,0,0,NA,0,NA,0,NA
"4657","Brown-headed Cowbird","Brown-headed Cowbird",1970,2017,13.6147489375,16.25353,0.087246969132211,FALSE,0,-0.00609376375217089,-0.0123918314212114,0.000204303916869656,0,-0.000136664623088148,0.000136664623088148,0.000485296241844379,0.000152344511823825,0.000818247971864933,2067,0,0.454,NA,0.009,NA,0,NA
"4705","Brown-headed Nuthatch","Brown-headed Nuthatch",1970,2017,1.9588341875,2.335475,0.268607055891134,FALSE,0,-0.00427552708470244,-0.00853587822036765,-1.51759490372369e-05,0.000351232123516124,0.000116850181458537,0.000585614065573711,0.000213794496321468,-1.83338052241996e-06,0.000429422373165355,2067,0,0.11,NA,0,NA,0,NA
"4753","Brown Creeper","Brown Creeper",1970,2017,0.311463291666667,0.377737,0.269466912835856,FALSE,0,0.00619808644374573,0.00405037050612335,0.00834580238136812,0.000231804626256817,0.000104055978862125,0.000359553273651509,5.15148311187876e-05,-1.65820114329365e-05,0.000119611673670512,2067,0,0.02,NA,0,NA,0,NA
"4801","Brown Pelican","Brown Pelican",1970,2017,4.91605045833333,11.983909,3.34801294790309,TRUE,0,0.0340443675892007,0.0295651699999279,0.0385235651784736,0.0481125207971315,0.0254954608038087,0.0707295807904543,0,-0.000484702003630217,0.000484702003630217,2067,0,0,NA,0,NA,0,NA
"4849","Brown Thrasher","Brown Thrasher",1970,2017,2.75218025,3.558146,0.0724842651069512,FALSE,0,-0.0101662086517317,-0.0125923306167176,-0.00774008668674582,4.13189008263172e-05,-3.75231644607334e-07,8.30130332972416e-05,7.07336442768913e-05,1.0117690846449e-05,0.000131349597707334,2067,0,0.996,35,0.001,NA,0,NA
"4897","Buff-breasted Sandpiper","Buff-breasted Sandpiper",1974,2016,0.0609232558139535,0.141,2.02487615053465,TRUE,0,0.017630277524677,-0.00132181417115605,0.0365823692205101,0.299302289571087,0.161201541560378,0.437403037581796,0,-0.00251688567265663,0.00251688567265663,2066,0,0,NA,0,NA,0,NA
"4945","Bufflehead","Bufflehead",1970,2017,0.416358458333333,0.862585,0.80012706335014,FALSE,0,0.0339171472917022,0.0311586828437108,0.0366756117396937,0.00023592399055449,9.69211319395491e-05,0.000374926849169431,8.82953010191926e-05,-9.70964999998392e-06,0.000186300252038369,2067,0,0,NA,0,NA,0,NA
"4993","Bullock's Oriole","Bullock's Oriole",1970,2017,2.04790375,2.515357,0.227078301425674,FALSE,0,-0.0065466146445537,-0.0103349346239188,-0.00275829466518857,0.000129403357990971,1.41631275833022e-05,0.000244643588398641,0.000171837820478033,1.97036086141769e-05,0.000323972032341889,2067,0,0.426,NA,0,NA,0,NA
"5041","Burrowing Owl","Burrowing Owl",1970,2017,0.5725995625,0.706897,0.456629488398757,FALSE,0,-0.00368696605517478,-0.0168290421236203,0.0094551100132707,0.00123865827141717,6.8415545409874e-07,0.00247663238738024,0.00207458867977075,0.00028908324430317,0.00386009411523834,2067,0,0.461,NA,0.095,NA,0.001,NA
"5089","Bushtit","Bushtit",1970,2017,2.60929927083333,3.500952,0.783389161625002,FALSE,0,-0.00775762200670312,-0.0101516179816738,-0.00536362603173243,0.00717811900385852,0.00403240514782486,0.0103238328598922,0,-5.24028375630522e-05,5.24028375630522e-05,2067,0,0.923,46,0,NA,0,NA
"5137","Cackling Goose","Cackling Goose",1975,2016,2522347.42857143,5523825,1.08643654969362,FALSE,0,0.0690341938948621,-0.00324962590741711,0.141318013697141,0.133582240991184,0.0423540344875903,0.224810447494778,0.04210891302114,-0.0169738466905858,0.101191672732866,2066,0,0.319,NA,0.121,NA,0.053,NA
"5185","Cactus Wren","Cactus Wren",1970,2017,9.74374735416667,15.940265,0.57067928273518,FALSE,10,-0.0204996172404541,-0.0576935304341083,0.0166942959532001,0.000209901902083596,-0.0046728935957067,0.00509269739987389,0.016916470488168,0.00521519610965208,0.0286177448666839,2067,0,0.924,9,0.807,22,0.565,45
"5233","California Gull","California Gull",1970,2017,21.1354558958333,39.152332,2.90853402014456,TRUE,0,-0.0156992632078595,-0.0298337535389323,-0.00156477287678679,0.00634398792496123,0.00260409905290087,0.0100838767970216,0.00231330641741164,-0.000294627086650791,0.00492123992147408,2067,0,0.946,19,0.691,40,0.14,NA
"5281","California Quail","California Quail",1970,2017,5.650990625,8.805605,0.375492491313536,FALSE,0,0.0110153117025187,0.00823475186107635,0.0137958715439611,0.0165072930408312,0.00964592526877046,0.023368660812892,0,-7.59588306508893e-05,7.59588306508893e-05,2067,0,0,NA,0,NA,0,NA
"5329","California Scrub-Jay","California Scrub-Jay",1970,2017,5.1876675,5.804868,0.343022168867832,FALSE,0,-0.00233473761954312,-0.00657420149673278,0.00190472625764655,0.00207867164093976,0.00108305201538477,0.00307429126649474,0.000191736377131454,-0.000101354701804273,0.00048482745606718,2067,0,0.011,NA,0,NA,0,NA
"5377","California Thrasher","California Thrasher",1970,2017,1.7890156875,2.505849,0.742815422773033,FALSE,0,-0.014269681712492,-0.0152065255372922,-0.0133328378876919,0.000667290150550007,0.00038401113231551,0.000950569168784503,0,-3.86695721825965e-06,3.86695721825965e-06,2067,0,1,25,0.818,49,0,NA
"5425","California Towhee","California Towhee",1970,2017,10.3582955416667,11.539504,0.61471896827238,FALSE,0,-0.00414943867575269,-0.00510818220218552,-0.00319069514931986,0.00107133782556943,0.000584605749588948,0.00155806990154992,0,-9.41398199740181e-06,9.41398199740181e-06,2067,0,0,NA,0,NA,0,NA
"5473","Calliope Hummingbird","Calliope Hummingbird",1970,2017,0.21605475,0.255854,0.572955621254563,FALSE,0,-0.00439928952383128,-0.00935889902984674,0.000560319982184189,0.00147177143212547,0.000705692705851245,0.00223785015839969,0.000276967858082679,-7.99757372312281e-05,0.000633911453396587,2067,0,0.163,NA,0,NA,0,NA
"5521","Canada Goose","Canada Goose",1970,2017,232.409306749583,641.1145269,18.4993194166797,TRUE,0,0.0386672609846498,0.0188676047734666,0.0584669171958331,0.00331187701249935,0.000253628970126506,0.0063701250548722,0.00469679286430027,0.000553355184970888,0.00884023054362965,2067,0,0.003,NA,0.003,NA,0.019,NA
"5569","Canada Jay","Canada Jay",1970,2017,1.740973,2.050106,0.575502711299673,FALSE,0,-0.00322095937466939,-0.00550200771253569,-0.000939911036803088,0.00233803407642104,0.00132831867062346,0.00334774948221863,4.34907959498088e-05,-5.39588349301634e-05,0.000140940426829781,2067,0,0,NA,0,NA,0,NA
"5617","Canada Warbler","Canada Warbler",1970,2017,0.809097916666667,1.441414,0.408906529238625,FALSE,0,-0.0213081224756724,-0.0274723403736256,-0.0151439045777193,0.00119542905858709,0.000450067804910178,0.001940790312264,0.000432357202935809,-0.000102376117285127,0.000967090523156745,2067,0,1,17,0.996,33,0.189,NA
"5665","Canvasback","Canvasback",1970,2017,596.89375,864.9,0.422869067107134,FALSE,0,0.00767231048854571,-0.00981427124605803,0.0251588922231494,0.0228919788471846,0.0114033418681472,0.034380615826222,0.00339915681985729,-0.00117596940962553,0.00797428304934011,2067,0,0.287,NA,0.113,NA,0.014,NA
"5713","Canyon Towhee","Canyon Towhee",1970,2017,2.42821783333333,3.738731,1.26031164654239,FALSE,0,-0.0171549371798925,-0.021246153369961,-0.0130637209898239,0.00141420003236255,0.000691308212756088,0.00213709185196902,0.00017961339106628,-9.57664098723786e-05,0.000454993192004939,2067,0,1,21,0.964,41,0,NA
"5761","Canyon Wren","Canyon Wren",1970,2017,0.210942708333333,0.237136,0.507397444561065,FALSE,0,0.000159346782621477,-0.00138494850012088,0.00170364206536384,0.00262958625102562,0.00152840241771476,0.00373077008433647,0,-1.32781546921298e-05,1.32781546921298e-05,2067,0,0,NA,0,NA,0,NA
"5809","Cape May Warbler","Cape May Warbler",1970,2017,0.998057354166667,1.582402,0.979028152944237,FALSE,0,-0.00778547269700438,-0.0205835629743079,0.00501261758029911,0.000845593328395506,-0.000179680211351189,0.0018708668681422,0.00197359897425822,0.000325018460189241,0.0036221794883272,2067,0,0.688,35,0.234,NA,0.007,NA
"5857","Carolina Chickadee","Carolina Chickadee",1970,2017,6.87832852083333,7.800302,0.116013889442527,FALSE,0,-0.00545305109393147,-0.0114260112323202,0.000519909044457283,0.000112505318347296,-7.08023017497845e-05,0.000295812938444377,0.000432456922266816,9.50725490314387e-05,0.000769841295502194,2067,0,0.359,NA,0.003,NA,0,NA
"5905","Carolina Wren","Carolina Wren",1970,2017,11.0453221666667,14.177103,0.104143792390734,FALSE,0,0.0118298427614769,-0.0129874828822235,0.0366471684051773,0.0015649366554682,-0.00140731013939819,0.00453718345033459,0.0074767003399906,0.00175039062329993,0.0132030100566813,2067,0,0.397,NA,0.208,NA,0.078,NA
"5953","Caspian Tern","Caspian Tern",1970,2017,0.143726666666667,0.194601,1.42932019655728,FALSE,0,0.00897901741474702,0.00473960365582402,0.01321843117367,0.00438046980076443,0.00240840732383533,0.00635253227769354,0.000171775487647157,-0.000156575863805115,0.000500126839099429,2067,0,0.028,NA,0.001,NA,0,NA
"6001","Cassin's Auklet","Cassin's Auklet",1970,2017,0.212872904416667,1.194195044,6.2837842776095,TRUE,0,0.00491109289723722,-0.0527805037014799,0.0626026894959543,0.268755210158311,0.134965380175777,0.402545040140844,0.0367171784346566,-0.0139288152462315,0.0873631721155447,2067,0.029,0.786,8,0.602,30,0.37,NA
"6049","Cassin's Finch","Cassin's Finch",1970,2017,1.9732673125,3.257581,0.51886555261727,FALSE,0,-0.0187985290501155,-0.0275355451341689,-0.010061512966062,0.000409822024754876,-6.91884463048125e-05,0.000888832495814565,0.000920431168113262,0.000157770978342746,0.00168309135788378,2067,0,0.998,18,0.902,36,0.128,NA
"6097","Cassin's Kingbird","Cassin's Kingbird",1970,2017,5.05734504166667,5.821658,0.754014624625674,FALSE,0,0.0020643878083,-0.00152181755223818,0.00565059316883817,0.000116463857991726,1.2562617996612e-05,0.00022036509798684,0.000153979631882835,1.70568569135932e-05,0.000290902406852077,2067,0,0.001,NA,0,NA,0,NA
"6145","Cassin's Sparrow","Cassin's Sparrow",1970,2017,40.2629369583333,67.652151,0.742576483015653,FALSE,0,-0.00322972971296131,-0.0457385802115247,0.0392791207856021,0.0031708061439543,-0.00477378622401787,0.0111153985119265,0.0219878948715382,0.00565408302925225,0.0383217067138242,2067,0,0.771,12,0.56,39,0.297,NA
"6193","Cassin's Vireo","Cassin's Vireo",1970,2017,2.57895920833333,3.370252,0.466698921699664,FALSE,0,0.00899930984990502,0.00215808960079529,0.0158405300990147,0.00388093294628926,0.00193892324612112,0.0058229426464574,0.000513001091349629,-0.000217028214285227,0.00124303039698448,2067,0,0.064,NA,0.017,NA,0,NA
"6241","Cattle Egret","Cattle Egret",1970,2017,54.2509068958333,75.210305,0.52229980754121,FALSE,0,-0.0143698593511763,-0.0154063445265706,-0.013333374175782,0.00219672368580622,0.00125349497639114,0.0031399523952213,0,-1.39787359232888e-05,1.39787359232888e-05,2067,0,1,25,0.871,49,0,NA
"6289","Cave Swallow","Cave Swallow",1970,2017,127.072315083333,637.921793,4.79677330169643,TRUE,0,0.186814393798025,0.0925245997705536,0.281104187825496,0.0767427066946648,0.0066769420741379,0.146808471315192,0.106527037752766,0.0123890876720526,0.20066498783348,2067,0.034,0.286,NA,0.088,NA,0.015,NA
"6337","Cedar Waxwing","Cedar Waxwing",1970,2017,5.41591591666667,6.168548,0.203522240295302,FALSE,0,0.0037246126629004,-0.000436032134984563,0.00788525746078536,0.00150078982468373,0.000762004313591961,0.0022395753357755,0.000190435360682064,-7.49563430639079e-05,0.000455827064428036,2067,0,0.015,NA,0,NA,0,NA
"6385","Cerulean Warbler","Cerulean Warbler",1970,2017,0.268010791666667,0.516778,0.512556887695513,FALSE,0,-0.0279111124478911,-0.0331399657416547,-0.0226822591541276,0.00169813723482829,0.000821211802783705,0.00257506266687288,0.000307239233057594,-9.02233794041322e-05,0.000704701845519321,2067,0,1,13,1,25,0.945,43
"6433","Chestnut-backed Chickadee","Chestnut-backed Chickadee",1970,2017,6.56770529166667,9.402673,0.632330879035224,FALSE,0,-0.0137806939570076,-0.0149556642911858,-0.0126057236228295,0.00269362816730796,0.00155502451219368,0.00383223182242223,0,-1.50010980049512e-05,1.50010980049512e-05,2067,0,1,26,0.427,NA,0,NA
"6481","Chestnut-collared Longspur","Chestnut-collared Longspur",1970,2017,54.3732311875,133.965177,1.0823642113616,FALSE,0,-0.0435866689779427,-0.0534439210882097,-0.0337294168676757,0.00142421362465628,0.000370090722194155,0.0024783365271184,0.0011509260638865,3.10982660834834e-05,0.00227075386168952,2067,0,1,8,1,16,1,28
"6529","Chestnut-sided Warbler","Chestnut-sided Warbler",1970,2017,8.67292347916667,11.886544,0.28430729547567,FALSE,0,-0.011213611973235,-0.0157372831092443,-0.00668994083722561,0.000454678036938022,0.00016248488962985,0.000746871184246194,0.000240094222773884,-9.55314948186133e-06,0.000489741595029629,2067,0,0.977,31,0.13,NA,0,NA
"6577","Chihuahuan Raven","Chihuahuan Raven",1970,2017,6.48595279166667,7.09261,0.953099886618754,FALSE,0,-0.00266828526429214,-0.00351262963487512,-0.00182394089370916,0.00155422655333073,0.000910618039149094,0.00219783506751237,0,-6.77918014023918e-06,6.77918014023918e-06,2067,0,0,NA,0,NA,0,NA
"6625","Chimney Swift","Chimney Swift",1970,2017,6.61817939583333,11.315959,0.0955538546131329,FALSE,0,-0.0260708270022368,-0.0284861692172079,-0.0236554847872657,0.00027884787083952,0.000127982021296968,0.000429713720382071,6.63668447122709e-05,-1.51054206426995e-05,0.000147839110067241,2067,0,1,14,1,27,0.958,47
"6673","Chipping Sparrow","Chipping Sparrow",1970,2017,12.0436667708333,14.508114,0.14637529819657,FALSE,0,-0.00803251445489991,-0.0131619474854508,-0.00290308142434901,0.000131603267480074,-3.75195371289233e-05,0.000300726072089071,0.000316039685017084,4.33042651461504e-05,0.000588775104888017,2067,0,0.7,43,0.013,NA,0,NA
"6721","Chuck-will's-widow","Chuck-will's-widow",1970,2017,1.38617497916667,2.321666,0.197895879822358,FALSE,0,-0.0227416927919574,-0.0245677802899587,-0.0209156052939561,0.000129227151375077,5.36065254291957e-05,0.000204847777320959,3.77861760530373e-05,-9.89105372081345e-06,8.54634058268881e-05,2067,0,1,16,1,31,0.062,NA
"6769","Chukar","Chukar",1970,2017,1.04396960416667,2.074355,1.23766063407849,FALSE,0,0.0135697821904511,-0.00367781922494661,0.0308173836058489,0.0165980174576979,0.00786808799090744,0.0253279469244883,0.00336083302756092,-0.000895162142663206,0.00761682819778505,2067,0,0.147,NA,0.112,NA,0.037,NA
"6817","Cinnamon Teal","Cinnamon Teal",1970,2017,0.574524895833333,0.976173,0.97900724334712,FALSE,0,-0.0203801449293421,-0.0267887166893741,-0.0139715731693101,0.00305932429521212,0.00148824128900739,0.00463040730141684,0.000450038825681435,-0.000193650320640743,0.00109372797200361,2067,0,1,17,0.988,34,0.121,NA
"6865","Clapper Rail","Clapper Rail",1970,2017,0.393401645833333,0.53577,1.42536569506801,FALSE,0,-0.00823438476954089,-0.0139579983168796,-0.00251077122220217,0.00117934716166112,0.00046402268019174,0.00189467164313049,0.00036984776174822,-0.000105755897146257,0.000845451420642698,2067,0,0.72,41,0.025,NA,0,NA
"6913","Clark's Grebe","Clark's Grebe",1970,2017,11.7160502015,26.51277778,1.23115576224946,FALSE,0,-0.0296716886277435,-0.0491974112499151,-0.0101459660055719,0.0181279703706323,0.00833257271014357,0.0279233680311211,0.00434605598813066,-0.000954477826737267,0.00964658980299858,2067,0,0.997,11,0.974,22,0.782,39
"6961","Clark's Nutcracker","Clark's Nutcracker",1970,2017,1.01456770833333,2.343742,1.15401743044409,FALSE,0,0.00141544780096869,-0.00146467099839399,0.00429556660033137,0.0179956788565833,0.0103187240668048,0.0256726336463617,0,-0.000108764880730201,0.000108764880730201,2067,0,0,NA,0,NA,0,NA
"7009","Clay-colored Sparrow","Clay-colored Sparrow",1970,2017,16.3318646458333,21.723343,0.276867731690429,FALSE,0,-0.0114447472215195,-0.0186992821779481,-0.00419021226509095,0.00049185820930564,5.10693758316196e-05,0.00093264704277966,0.000628475076167064,5.54642235580746e-05,0.00120148592877605,2067,0,0.923,29,0.291,NA,0,NA
"7057","Cliff Swallow","Cliff Swallow",1970,2017,85.1023727916667,148.417856,0.332456706704944,FALSE,0,0.0106998678120942,0.00210226388000713,0.0192974717441814,0,-0.000261009267804618,0.000261009267804618,0.000903380744061788,0.000272919916053221,0.00153384157207036,2067,0,0.064,NA,0.051,NA,0,NA
"7105","Common Eider","Common Eider",1970,2017,177.227497643958,450.5210591,29.3503368279394,TRUE,0,0.0127151952018746,-0.0304372488316105,0.0558676392353596,0.0535089670250404,0.0211453940587312,0.0858725399913497,0.0216393946124914,-0.00232316033549203,0.0456019495604749,2067,0,0.657,15,0.439,NA,0.229,NA
"7153","Common Gallinule","Common Gallinule",1970,2017,0.394377083333333,0.545283,0.883029331124659,FALSE,0,-0.00919128169713265,-0.0307235480657217,0.0123409846714564,0.00188246871597931,-0.0007273581608886,0.00449229559284721,0.0056059126034242,0.00109963947258583,0.0101121857342626,2067,0,0.775,22,0.473,NA,0.123,NA
"7201","Common Goldeneye","Common Goldeneye",1970,2017,0.278346,0.358026,0.706706853482627,FALSE,0,0.00684634037568595,0.00315126210848656,0.0105414186428853,0.00106653084631909,0.000529788655545859,0.00160327303709232,0.000149813599870536,-5.94461492609835e-05,0.000359073349002055,2067,0,0.048,NA,0,NA,0,NA
"7249","Common Grackle","Common Grackle",1970,2017,31.9648601458333,48.215776,0.0851784924319914,FALSE,0,-0.0184479666858002,-0.0221144423552142,-0.0147814910163862,7.44828585002392e-05,-1.09595496324372e-05,0.000159925266632916,0.000162037907555067,2.7344632025169e-05,0.000296731183084965,2067,0,1,20,0.995,38,0.001,NA
"7297","Common Ground-Dove","Common Ground-Dove",1970,2017,1.821174,2.378819,0.421479175409135,FALSE,0,-0.00764376792291038,-0.0132530118689973,-0.00203452397682342,0.000660518329492006,0.000229997870333655,0.00109103878865036,0.000369721496499457,-9.41246155333519e-06,0.000748855454552249,2067,0,0.644,44,0.015,NA,0,NA
"7345","Common Loon","Common Loon",1970,2017,1.2682030625,1.529247,0.429775321628073,FALSE,0,0.00744064189282838,0.00723706101728837,0.00764422276836839,8.457718120272e-05,4.87086613284234e-05,0.000120445701077017,0,-4.85676516419342e-07,4.85676516419342e-07,2067,0,0.01,NA,0,NA,0,NA
"7393","Common Merganser","Common Merganser",1970,2017,0.27520075,0.341909,0.531998588601051,FALSE,0,-0.00379317089114501,-0.00894180965795555,0.00135546787566553,2.02524020382622e-05,-8.72805020206503e-05,0.000127785306097175,0.000322704478438089,8.43569139242453e-05,0.000561052042951933,2067,0,0.132,NA,0,NA,0,NA
"7441","Common Murre","Common Murre",1970,2017,21.17373310475,72.91659885,5.94973681028776,TRUE,0,-0.0059199782495878,-0.0226871354280681,0.0108471789288925,0.402893655512006,0.230434675026968,0.575352635997044,0,-0.00250297802954114,0.00250297802954114,2067,0,0.004,NA,0,NA,0,NA
"7489","Common Nighthawk","Common Nighthawk",1970,2017,2.39366164583333,3.764729,0.175552065136189,FALSE,0,-0.0173609564348639,-0.021260346516002,-0.0134615663537257,0.000255692642388225,7.44434047239208e-05,0.00043694188005253,0.000179385729972515,-5.85613368020758e-07,0.000359357073313051,2067,0,1,21,0.972,40,0,NA
"7537","Common Poorwill","Common Poorwill",1970,2017,0.117488354166667,0.136392,0.597426598869957,FALSE,0,0.0038054139692482,0.00269138006346454,0.00491944787503186,0.00140147670994079,0.000797305188042673,0.0020056482318389,0,-9.18520843643815e-06,9.18520843643815e-06,2067,0,0,NA,0,NA,0,NA
"7585","Common Raven","Common Raven",1970,2017,7.58997479166667,13.359048,0.24326068445007,FALSE,0,0.0228872880365326,0.0184024019097012,0.0273721741633641,1.79014104935982e-05,-6.12166501264194e-05,9.70194711136157e-05,0.000245376311554883,6.94594060944366e-05,0.00042129321701533,2067,0,0,NA,0,NA,0.016,NA
"7633","Common Redpoll","Common Redpoll",1993,2017,13.75758004,24.315761,1.2673901845683,FALSE,0,-0.0219448984204944,-0.0607119131805229,0.016822116339534,0.0105881689825783,-0.000288091885792371,0.021464429850949,0.00883533986162274,-0.00278501096244256,0.020455690685688,2067,0,0.952,11,0.839,25,0.542,48
"7681","Common Tern","Common Tern",1970,2017,0.592405,1.034465,1.40881068710446,FALSE,0,-0.0210342003601997,-0.0264396898461351,-0.0156287108742644,0.00091494163420367,0.000369007064861532,0.00146087620354581,0.000337639718352737,-4.78597050719289e-05,0.000723139141777404,2067,0,1,17,0.998,33,0.132,NA
"7729","Common Yellowthroat","Common Yellowthroat",1970,2017,8.71718391666667,10.547328,0.101056427792136,FALSE,0,-0.00792800248933631,-0.0106048630420572,-0.0052511419366154,8.13387403452899e-05,1.30304084331818e-05,0.000149647072257398,8.50267446506435e-05,3.24859163242997e-06,0.000166804897668857,2067,0,0.757,45,0,NA,0,NA
"7777","Connecticut Warbler","Connecticut Warbler",1970,2017,0.776475958333333,1.248244,0.927669878765658,FALSE,0,-0.0199630187901497,-0.0225133906621173,-0.0174126469181821,0.000324446256057245,0.000150803476530377,0.000498089035584113,7.39636254972383e-05,-1.70247939856616e-05,0.000164952044980138,2067,0,1,18,1,35,0,NA
"7825","Cooper's Hawk","Cooper's Hawk",1970,2017,0.0425031666666667,0.082181,0.198334939243854,FALSE,0,0.0297626828302995,0.0267450212025349,0.0327803444580641,0.000241468753660286,9.33750340601772e-05,0.000389562473260395,0.000106202725201585,-8.341440515981e-06,0.000220746890919151,2067,0,0,NA,0,NA,0,NA
"7873","Cordilleran Flycatcher","Cordilleran Flycatcher",1970,2017,4.29455260416667,5.097698,0.445474880476289,FALSE,0,-0.00297355769144679,-0.0145637508579093,0.00861663547501577,0.00151631760237058,0.000285534663639252,0.00274710054110191,0.00160201202889457,0.000125759880610754,0.00307826417717838,2067,0,0.371,NA,0.046,NA,0,NA
"7921","Costa's Hummingbird","Costa's Hummingbird",1970,2017,0.67525775,1.221829,1.69993476985098,FALSE,0,-0.000771538938715349,-0.00534292836923739,0.00379985049180669,0.0499516632734276,0.0292914749919892,0.0706118515548659,0,-0.0002139053058767,0.0002139053058767,2067,0,0,NA,0,NA,0,NA
"7969","Couch's Kingbird","Couch's Kingbird",1970,2017,1.30167533333333,4.749983,1.46407532697977,FALSE,0,0.0861765753624862,0.0805978985919042,0.0917552521330683,0.0075436197202424,0.00403371913662644,0.0110535203038584,0.000271404987082654,-0.000350129020436762,0.000892938994602069,2067,0,0,NA,0,NA,0,NA
"8017","Crested Caracara","Crested Caracara",1970,2017,1.0994314375,3.231083,0.856871271771387,FALSE,0,0.0619276836533317,0.0583862708502145,0.065469096456449,0.0175962918470044,0.0100826274337667,0.0251099562602421,0,-0.000107181640817872,0.000107181640817872,2067,0,0,NA,0,NA,0,NA
"8065","Crissal Thrasher","Crissal Thrasher",1970,2017,0.320354291666667,0.389338,0.882524711571119,FALSE,0,-0.00514407233965842,-0.0099248688203377,-0.000363275858979135,0.000556821840168771,0.000206500455129427,0.000907143225208116,0.00026724482096152,-1.75170094934916e-05,0.000552006651416532,2067,0,0.245,NA,0,NA,0,NA
